File	Left Context	Hit	Right Context
1969_tagged.txt	other_JJ countries_NN2 in_II Europe_NP1 ._. We_PPIS2 	are_VBR going_VVGK to_TO visit_VVI 	London_NP1 
2021_tagged.txt	success_NN1 to_TO do_VDI something_PN1 you_PPY 	are_VBR going_VVGK to_TO achieve_VVI ._. 	It_PPH1 '
2119_tagged.txt	English_NN1 ._. For_REX21 example_REX22 if_CS you_PPY 	are_VBR going_VVGK to_TO study_VVI 	in_II 
2467_tagged.txt	they_PPHS2 will_VM keep_VVI smoking_NN1 they_PPHS2 	are_VBR going_VVGK to_TO kill_VVI 	their_APPGE 
2467_tagged.txt	people_NN who_PNQS smokes_VVZ this_DD1 cigarette_NN1 	are_VBR going_VVGK to_TO die_VVI 	as_RG 
2509_tagged.txt	XX take_VVI anything_PN1 whit you_PPY ._. We_PPIS2 	are_VBR going_VVGK to_TO live_VVI 	in_II 
2509_tagged.txt	a_AT1 hotel_NN1 in_II space_NN1 ._. We_PPIS2 	are_VBR going_VVGK to_TO eat_VVI 	fruit_NN 
2512_tagged.txt	you_PPY will_VM never_RR forget_VVI ._. You_PPY 	are_VBR going_VVGK to_TO feel_VVI 	very_RG 
2512_tagged.txt	in_II the_AT hotel_NN1 and_CC you_PPY 	are_VBR going_VVGK to_TO know_VVI 	every_AT1 
2512_tagged.txt	the_AT space_NN1 craft_NN1 ._. When_CS you_PPY 	are_VBR going_VVGK to_TO arrive_VVI 	to_II 
2527_tagged.txt	to_TO select_VVI our_APPGE trip_NN1 you_PPY 	are_VBR going_VVGK to_TO go_VVI 	to_II 
2527_tagged.txt	new_JJ experience_NN1 ._. Believe_VV0 us_PPIO2 you_PPY 	are_VBR going_VVGK to_TO meet_VVI 	new_JJ 
2576_tagged.txt	consider_VVI how_RGQ@ much_DA1 money_NN1 you_PPY 	are_VBR going_VVGK to_TO make_VVI 	after_CS 
2600_tagged.txt	have_VH0 when_CS you_PPY think_VV0 you_PPY 	are_VBR going_VVGK to_TO vomit_VVI 10._	MC thrill(
2641_tagged.txt	is_VBZ another_DD1 important_JJ decision_NN1 you_PPY 	are_VBR going_VVGK to_TO decide_VVI ._. 	I_PPIS1 
2808_tagged.txt	related_VVN in_II my_APPGE major_JJ ._. You_PPY 	are_VBR going_VVGK to_TO want_VVI 	to_TO 
2851_tagged.txt	Do_VD0 you_PPY know_VVI that_CST we_PPIS2 	are_VBR going_VVGK to_TO get_VVI 	together_RL 
3007_tagged.txt	I_PPIS1 can_VM grantee_NN1 that_CST you_PPY 	are_VBR going_VVGK to_TO experience_VVI 	a_AT1 
3115_tagged.txt	not_XX clean_JJ it_PPH1 makes_VVZ students_NN2 	are_VBR going_VVGK to_TO leave_VVI ._. 	Lastly_RR 
3116_tagged.txt	some_DD improvements_NN2 or_CC many_DA2 students_NN2 	are_VBR going_VVGK to_TO leave_VVI ._. 	Excuse_VV0 
3133_tagged.txt	some_DD improvements_NN2 or_CC many_DA2 students_NN2 	are_VBR going_VVGK to_TO leave_VVI ._. 	First_MD 
3919_tagged.txt	depends_VVZ on_II the_AT time_NNT1 you_PPY 	are_VBR going_VVGK to_TO live_VVI ._. 	However_RRQV 
4038_tagged.txt	the_AT new_JJ place_NN1 where_RRQ they_PPHS2 	are_VBR going_VVGK to_TO go_VVI 	for_IF 
5066_tagged.txt	who_PNQS are_VBR in_II our_APPGE class_NN1 	are_VBR going_VVGK to_TO enter_VVI 	Univ_NN1 ._. 
5077_tagged.txt	a_AT1 big_JJ ceremony_NN1 ._. Then_RT we_PPIS2 	are_VBR going_VVGK to_TO go_VVI 	to_II 
5077_tagged.txt	go_VVI to_II restaurant_NN1 and_CC we_PPIS2 	are_VBR going_VVGK to_TO eat_VVI 	Lebanese_JJ 
5099_tagged.txt	on_II the_AT same_DA day_NNT1 we_PPIS2 	are_VBR going_VVGK to_TO go_VVI 	to_II 
5099_tagged.txt	In_II the_AT next_MD day_NNT1 we_PPIS2 	are_VBR going_VVGK to_TO go_VVI 	the_AT 
5133_tagged.txt	NP1 Arabia_NP1 ._. 3_MC In_II Dammam_NP1 you_PPY 	are_VBR going_VVGK to_TO see_VVI 	the_AT 
5555_tagged.txt	who_PNQS are_VBR in_II our_APPGE class_NN1 	are_VBR going_VVGK to_TO enter_VVI 	University_NN1 
5745_tagged.txt	we_PPIS2 	are_VBR going_VVGK to_TO eat_VVI 	dinner_NN1 
5753_tagged.txt	They_PPHS2 	are_VBR going_VVGK to_TO talk_VVI 	together_RL 
5754_tagged.txt	we_PPIS2 	are_VBR going_VVGK to_TO see_VVI 	a_AT1 
5819_tagged.txt	They_PPHS2 	are_VBR going_VVGK to_TO discuss_VVI 	these_DD2 
5830_tagged.txt	we_PPIS2 	are_VBR going_VVGK to_TO go_VVI 	fishing_NN1 
6400_tagged.txt	we_PPIS2 	are_VBR going_VVGK to_TO go_VVI 	Northpark_NP1 
6818_tagged.txt	some_DD improvements_NN2 or_CC many_DA2 students_NN2 	are_VBR going_VVGK to_TO leave_VVI ._. 	First_MD 
6825_tagged.txt	some_DD improvements_NN2 or_CC many_DA2 students_NN2 	are_VBR going_VVGK to_TO leave_VVI ._. 	First_MD 
7707_tagged.txt	to_TO do_VDI ._. First_MD my_APPGE family_NN1 	are_VBR going_VVGK to_TO come_VVI 	to_II 
7923_tagged.txt	will_VM be_VBI boring_JJ and_CC they_PPHS2 	are_VBR going_VVGK to_TO hate_VVI 	going_VVG 
8198_tagged.txt	will_VM be_VBI boring_JJ and_CC they_PPHS2 	are_VBR going_VVGK to_TO hate_VVI 	going_VVG 
8349_tagged.txt	beside_II those_DD2 ._. So_RR if_CS you_PPY 	are_VBR going_VVGK to_TO use_VVI 	the_AT 
10430_tagged.txt	these_DD2 tends_VVZ ._. Second_NNT1 if_CS you_PPY 	are_VBR going_VVGK to_TO study_VVI 	in_II 
10529_tagged.txt	study_NN1 in_II this_DD1 October_NPM1 we_PPIS2 	are_VBR going_VVGK to_TO go_VVI 	back_RP 
10529_tagged.txt	go_VVI back_RP Taiwan_NP1 ._. My_APPGE kids_NN2 	are_VBR going_VVGK to_TO learn_VVI 	more_RGR 
10588_tagged.txt	We_PPIS2 	are_VBR going_VVGK to_TO go_VVI 	to_II 
10588_tagged.txt	about_II our_APPGE vocation_NN1 ._. Firstly_RR we_PPIS2 	are_VBR going_VVGK to_TO fly_VVI 	to_II 
10588_tagged.txt	Los_NP1 Angeles_NP1 and_CC then_RT we_PPIS2 	are_VBR going_VVGK to_TO rent_VVI 	a_AT1 
10588_tagged.txt	airport_NN1 ._. We_PPIS2 planned_VVD that_CST we_PPIS2 	are_VBR going_VVGK to_TO stay_VVI 	in_II 
10588_tagged.txt	one_MC1 week_NNT1 and_CC then_RT we_PPIS2 	are_VBR going_VVGK to_TO go_VVI 	to_II 
10588_tagged.txt	the_AT California_NP1 ._. After_CS that_CST we_PPIS2 	are_VBR going_VVGK to_TO go_VVI 	the_AT 
10617_tagged.txt	here_RL in_II Sunday_NP1@ then_RT we_PPIS2 	are_VBR going_VVGK to_TO talk_VVI 	about_II 
10617_tagged.txt	about_II vacation_NN1 plan_NN1 ._. Maybe_RR we_PPIS2 	are_VBR going_VVGK to_TO leave_VVI 	in_II 
10978_tagged.txt	people_NN ._. The_AT first_MD categorize_VV0 you_PPY 	are_VBR going_VVGK to_TO see_VVI 	different_JJ 
10978_tagged.txt	to_TO see_VVI different_JJ countries_NN2 ._. You_PPY 	are_VBR going_VVGK to_TO learn_VVI 	their_APPGE 
11476_tagged.txt	live_VV0 in_II Manhattan_NP1 and_CC we_PPIS2 	are_VBR going_VVGK to_TO stay_VVI 	with_IW 
11610_tagged.txt	ideas_NN2 explicitly_RR ._. Otherwise_RR people_NN who_PNQS 	are_VBR going_VVGK to_TO read_VVI 	my_APPGE 
11844_tagged.txt	VVZ at_II 8_MC P._NNU@ M._NN1 We_PPIS2 	are_VBR going_VVGK to_TO finish_VVI 	it_PPH1 
12229_tagged.txt	My_APPGE friend_NN1 and_CC I_ZZ1% we_PPIS2 	are_VBR going_VVGK to_TO take_VVI 	short_JJ 
12229_tagged.txt	in_II this_DD1 spring_NN1 break_NN1 ._. We_PPIS2 	are_VBR going_VVGK to_TO visit_VVI 	some_DD 
12229_tagged.txt	some_DD other_JJ places_NN2 ._. Then_RT we_PPIS2 	are_VBR going_VVGK to_TO try_VVI 	a_AT1 
12229_tagged.txt	of_IO these_DD2 sities_NN2 that_CST we_PPIS2 	are_VBR going_VVGK to_TO visit_VVI ._. 	Also_RR 
12229_tagged.txt	going_VVGK to_TO visit_VVI ._. Also_RR we_PPIS2 	are_VBR going_VVGK to_TO eat_VVI 	some_DD 
12230_tagged.txt	because_CS my_APPGE teachers_NN2 and_CC classmates_NN2 	are_VBR going_VVGK to_TO plan_VVI 	a_AT1 
12230_tagged.txt	during_II our_APPGE Spring_NN1 Break_NN1 ._. We_PPIS2 	are_VBR going_VVGK to_TO visit_VVI 	there_RL 3_
12230_tagged.txt	schedule_NN1 ._. The_AT first_MD day_NNT1 we_PPIS2 	are_VBR going_VVGK to_TO visit_VVI 	the_AT 
12230_tagged.txt	building_NN1 of_IO world_NN1 ._. Then_RT we_PPIS2 	are_VBR going_VVGK to_TO go_VVI 	to_II 
12230_tagged.txt	Navy_NN1 Pier_NN1 ._. Second_MD day_NNT1 we_PPIS2 	are_VBR going_VVGK to_TO go_VVI 	shopping_VVG 
12230_tagged.txt	finish_NN1 breakfast_NN1 ._. And_CC then_RT we_PPIS2 	are_VBR going_VVGK to_TO visit_VVI 	Garfield_NP1 
12230_tagged.txt	feel_VVI very_RG exciting_JJ ._. After_CS we_PPIS2 	are_VBR going_VVGK to_TO eat_VVI 	dinner_NN1 
12233_tagged.txt	on_II Friday_NPD1 after_CS that_CST we_PPIS2 	are_VBR going_VVGK to_TO travel_VVI 	to_II 
12233_tagged.txt	York_NP1 together_RL by_II car_NN1 ._. We_PPIS2 	are_VBR going_VVGK to_TO visit_VVI 	some_DD 
12406_tagged.txt	change_VVI or_CC predict_VVI how_RRQ they_PPHS2 	are_VBR going_VVGK to_TO change_VVI ._. 	A_AT1 
12488_tagged.txt	with_IW bright_JJ eyes_NN2 Tomorrow_RT we_PPIS2 	are_VBR going_VVGK to_TO go_VVI 	to_II 
13044_tagged.txt	day_NNT1 and_CC how_RGQ@ long_RR you_PPY 	are_VBR going_VVGK to_TO spend_VVI ._. 	Second_MD 
13494_tagged.txt	to_TO change_VVI our_APPGE lifestyle_NN1 we_PPIS2 	are_VBR going_VVGK to_TO need_VVI 	all_DB 
13526_tagged.txt	Our_APPGE children_NN2 	are_VBR going_VVGK to_TO meet_VVI 	in_II 
13905_tagged.txt	which_DDQ kinds_NN2 of_IO thing_NN1 they_PPHS2 	are_VBR going_VVGK to_TO buy_VVI 	or_CC 
14114_tagged.txt	support_NN1 ._. In_RR21 addition_RR22 this_DD1 people_NN 	are_VBR going_VVGK to_TO give_VVI 	other_JJ 
14118_tagged.txt	taken_VVN into_II account_NN1 when_RRQ people_NN 	are_VBR going_VVGK to_TO rebuild_VVI 	their_APPGE 
14124_tagged.txt	VM n't_XX tack_VVI so_CS@ they_PPHS2 	are_VBR going_VVGK to_TO live_VVI 	in_II 
14551_tagged.txt	When_CS I_PPIS1 heard_VVD that_CST we_PPIS2 	are_VBR going_VVGK to_TO eat_VVI 	buffet_NN1 
14657_tagged.txt	will_VM be_VBI too_RG expensive_JJ they_PPHS2 	are_VBR going_VVGK to_TO cost_VVI 	some_DD 
14657_tagged.txt	will_VM ask_VVI themselves_PPX2 if_CS they_PPHS2 	are_VBR going_VVGK to_TO see_VVI 	our_APPGE 
14658_tagged.txt	to_II ET_NP1 's_GE home_NN1@ ._. Humans_NN2 	are_VBR going_VVGK to_TO feel_VVI 	fantastic_JJ 
14660_tagged.txt	most_DAT of_IO people_NN when_CS they_PPHS2 	are_VBR going_VVGK to_TO study_VVI 	they_PPHS2 
14666_tagged.txt	s_VBZ it_PPH1 to_II you_PPY ._. You_PPY 	are_VBR going_VVGK to_TO spend_VVI 	in_II 
14668_tagged.txt	you_PPY 'll_VM enjoy_VVI it_PPH1 ._. You_PPY 	are_VBR going_VVGK to_TO discover_VVI 	the_AT 
14696_tagged.txt	but_CCB some_DD of_IO the_AT people_NN 	are_VBR going_VVGK to_TO jell_VVI 	because_CS 
14815_tagged.txt	but_CCB some_DD of_IO the_AT people_NN 	are_VBR going_VVGK to_TO jell_VVI 	because_CS 
15044_tagged.txt	a_AT1 look_NN1 at_II Pittsburgh_NP1 you_PPY 	are_VBR going_VVGK to_TO see_VVI 	many_DA2 
15113_tagged.txt	One_MC1 of_IO these_DD2 days_NNT2 we_PPIS2 	are_VBR going_VVGK to_TO spend_VVI 	in_II 
15113_tagged.txt	need_VVI a_AT1 tent_NN1 because_CS we_PPIS2 	are_VBR going_VVGK to_TO reserve_VVI 	a_AT1 
15291_tagged.txt	a_AT1 look_NN1 at_II Pittsburgh_NP1 you_PPY 	are_VBR going_VVGK to_TO see_VVI 	many_DA2 
15438_tagged.txt	living_VVG on_II second_MD flour_NN1 ._. We_PPIS2 	are_VBR going_VVGK to_TO go_VVI 	to_II 
16171_tagged.txt	to_TO meet_VVI my_APPGE friends_NN2 ._. We_PPIS2 	are_VBR going_VVGK to_TO go_VVI 	to_II 
16600_tagged.txt	to_II you_PPY anymore_RR and_CC you_PPY 	are_VBR going_VVGK to_TO enjoy_VVI 	your_APPGE 
16610_tagged.txt	my_APPGE new_JJ boss_NN1 ._. If_CS you_PPY 	are_VBR going_VVGK to_TO start_VVI 	a_AT1 
16774_tagged.txt	my_APPGE new_JJ supervisor_NN1 ._. If_CS you_PPY 	are_VBR going_VVGK to_TO start_VVI 	a_AT1 
16928_tagged.txt	he_PPHS1 said_VVD (_( you_PPY realize_VV0 you_PPY 	are_VBR going_VVGK to_TO miss_VVI 	them_PPHO2 
17387_tagged.txt	yourself_PPX1 ._. because_II21 of_II22 this_DD1 you_PPY 	are_VBR going_VVGK to_TO feel_VVI 	less_RGR 
17916_tagged.txt	an_AT1 unique_JJ tour_NN1 ._. First_MD they_PPHS2 	are_VBR going_VVGK to_TO take_VVI 	the_AT 
17930_tagged.txt	meat_NN1 and_CC beverages_NN2 becouse_VV0 we_PPIS2 	are_VBR going_VVGK to_TO cook_VVI 	and_CC 
18504_tagged.txt	the_AT document_NN1 that_CST proves_VVZ you_PPY 	are_VBR going_VVGK to_TO come_VVI 	as_RG@ 
18504_tagged.txt	documents_NN2 to_TO prove_VVI where_RRQ you_PPY 	are_VBR going_VVGK to_TO live_VVI 	and_CC 
18657_tagged.txt	a_AT1 problem_NN1 ._. Helen_NP1 and_CC I_PPIS1 	are_VBR going_VVGK to_TO visit_VVI 	Pittsburgh_NP1 
18701_tagged.txt	you_PPY are_VBR here_RL ?_? Tom_NP1 We_PPIS2 	are_VBR going_VVGK to_TO see_VVI 	the_AT 
19332_tagged.txt	have_VH0 to_TO follow_VVI if_CSW@ you_PPY 	are_VBR going_VVGK to_TO live_VVI 	together_RL ._. 
19654_tagged.txt	can_VM not_XX be_VBI happy_JJ ?_? We_PPIS2 	are_VBR going_VVGK to_TO think_VVI 	about_II 
19979_tagged.txt	you_PPY never_RR know_VV0 when_RRQ you_PPY 	are_VBR going_VVGK to_TO need_VVI 	it_PPH1 
20259_tagged.txt	you_PPY never_RR know_VV0 when_RRQ you_PPY 	are_VBR going_VVGK to_TO need_VVI 	it_PPH1 
20305_tagged.txt	have_VHI a_AT1 big_JJ move_NN1 ._. We_PPIS2 	are_VBR going_VVGK to_TO travel_VVI 	from_II 
20305_tagged.txt	to_TO meet_VVI Mickey_NP1 Mouse_NP1 ._. We_PPIS2 	are_VBR going_VVGK to_TO stay_VVI 	there_RL 
20306_tagged.txt	computer_NN1 ._. In_II England_NP1 if_CS you_PPY 	are_VBR going_VVGK to_TO greet_VVI 	a_AT1 
20306_tagged.txt	countries_NN2 ._. In_II England_NP1 if_CS you_PPY 	are_VBR going_VVGK to_TO telephone_VVI 	a_AT1 
20499_tagged.txt	are_VBR not_XX white_JJ shark_NN1 )_) ._. Dreams_NN2 	are_VBR going_VVGK to_TO come_VVI 	true_JJ 
20541_tagged.txt	They_PPHS2 	are_VBR going_VVGK to_TO modify_VVI 	the_AT 
20550_tagged.txt	VVD that_DD1 netbook_NN1 sales_NN in_II 2009_MC 	are_VBR going_VVGK to_TO exceed_VVI 2008._	MC 6_MC ._. 
20615_tagged.txt	focus_NN1 on_II the_AT job_NN1 you_PPY 	are_VBR going_VVGK to_TO send_VVI 	your_APPGE 
20618_tagged.txt	will_VM know_VVI how_RGQ@ much_DA1 you_PPY 	are_VBR going_VVGK to_TO spend_VVI 	on_II 
20630_tagged.txt	will_VM know_VVI how_RGQ@ much_DA1 you_PPY 	are_VBR going_VVGK to_TO spend_VVI 	on_II 
20879_tagged.txt	focused_VVN on_II the_AT job_NN1 you_PPY 	are_VBR going_VVGK to_TO send_VVI 	your_APPGE 
21041_tagged.txt	about_II health_NN1 care_VV0 their_APPGE staffs_NN2 	are_VBR going_VVGK to_TO face_VVI 	a_AT1 
21515_tagged.txt	sensitive_JJ ._. Very_RG often_RR pairs_NN2 who_PNQS 	are_VBR going_VVGK to_TO get_VVI 	divorced_JJ 
21548_tagged.txt	focused_VVN on_II the_AT job_NN1 you_PPY 	are_VBR going_VVGK to_TO send_VVI 	your_APPGE 
21720_tagged.txt	think_VVI about_II everything_PN1 before_CS you_PPY 	are_VBR going_VVGK to_TO marry_VVI 	others_NN2 ._. 
21800_tagged.txt	think_VVI about_II everything_PN1 before_CS you_PPY 	are_VBR going_VVGK to_TO marry_VVI 	others_NN2 ._. 
21985_tagged.txt	of_IO Korea_NP1 presented_VVD that_CST they_PPHS2 	are_VBR going_VVGK to_TO make_VVI 	four_MC 
22864_tagged.txt	to_TO buy_VVI ._. Eventually_RR their_APPGE businesses_NN2 	are_VBR going_VVGK to_TO succeed_VVI ._. 	In_II 
23054_tagged.txt	happy_JJ to_TO hear_VVI that_CST you_PPY 	are_VBR going_VVGK to_TO take_VVI 	the_AT 
23899_tagged.txt	of_IO the_AT things_NN2 that_CST you_PPY 	are_VBR going_VVGK to_TO want_VVI 	to_TO 
23983_tagged.txt	memorized_JJ@ phrase_NN1 for_IF what_DDQ you_PPY 	are_VBR going_VVGK to_TO order_VVI 	simply_RR 
24567_tagged.txt	him_PPHO1 concerned_JJ about_II others_NN2 judge_VV0 	are_VBR going_VVGK to_TO lose_VVI 	the_AT 
24876_tagged.txt	consequence_NN1 of_IO that_DD1% the_AT students_NN2 	are_VBR going_VVGK to_TO lose_VVI 	their_APPGE 
25221_tagged.txt	it_PPH1 and_CC know_VV0 what_DDQ you_PPY 	are_VBR going_VVGK to_TO say_VVI 	in_II31 
26149_tagged.txt	you_PPY know_VVI when_RRQ next_MD semester_NN1 	are_VBR going_VVGK to_TO start_VVI ?_? 	
26461_tagged.txt	and_CC as_II a_AT1 result_NN1 we_PPIS2 	are_VBR going_VVGK to_TO lose_VVI 	our_APPGE 
26461_tagged.txt	and_CC as_II a_AT1 result_NN1 they_PPHS2 	are_VBR going_VVGK to_TO lose_VVI 	their_APPGE 
26676_tagged.txt	and_CC as_II a_AT1 result_NN1 we_PPIS2 	are_VBR going_VVGK to_TO lose_VVI 	our_APPGE 
26676_tagged.txt	and_CC as_II a_AT1 result_NN1 they_PPHS2 	are_VBR going_VVGK to_TO lose_VVI 	their_APPGE 
26717_tagged.txt	which_DDQ are_VBR prohibiting_VVG GM_NP1 crops_NN2 	are_VBR going_VVGK to_TO continue_VVI 	to_TO 
27412_tagged.txt	such_DA a_AT1 winderful_JJ place_NN1 ._. You_PPY 	are_VBR going_VVGK to_TO love_VVI 	this_DD1 
27413_tagged.txt	Being_VBG a_AT1 optimistic_JJ person_NN1 you_PPY 	are_VBR going_VVGK to_TO feel_VVI 	how_RRQ 
27908_tagged.txt	some_DD improvements_NN2 or_CC many_DA2 students_NN2 	are_VBR going_VVGK to_TO leave_VVI ._. 	First_MD 
27938_tagged.txt	some_DD improvements_NN2 or_CC mant_JJ students_NN2 	are_VBR going_VVGK to_TO leave_VVI ._. 	First_MD 
27940_tagged.txt	some_DD improvements_NN2 or_CC many_DA2 students_NN2 	are_VBR going_VVGK to_TO leave_VVI ._. 	First_MD 
27942_tagged.txt	some_DD improvements_NN2 or_CC many_DA2 students_NN2 	are_VBR going_VVGK to_TO leave_VVI ._. 	First_MD 
27948_tagged.txt	some_DD improvements_NN2 or_CC many_DA2 students_NN2 	are_VBR going_VVGK to_TO leave_VVI ._. 	First_MD 
27950_tagged.txt	some_DD improvements_NN2 or_CC many_DA2 students_NN2 	are_VBR going_VVGK to_TO leave_VVI ._. 	First_MD 
27960_tagged.txt	some_DD improvements_NN2 or_CC many_DA2 students_NN2 	are_VBR going_VVGK to_TO leave_VVI ._. 	First_MD 
27961_tagged.txt	some_DD improvements_NN2 or_CC many_DA2 students_NN2 	are_VBR going_VVGK to_TO leave_VVI ._. 	First_MD 
27968_tagged.txt	some_DD improvement_NN1 or_CC many_DA2 students_NN2 	are_VBR going_VVGK to_TO leave_VVI ._. 	First_MD 
28824_tagged.txt	what_DDQ they_PPHS2 learn_VV0 and_CC they_PPHS2 	are_VBR going_VVGK to_TO tell_VVI 	everybody_PN1 
29708_tagged.txt	come_VV0 on_II its_APPGE time_NNT1 you_PPY 	are_VBR going_VVGK to_TO miss_VVI 	it_PPH1 
31508_tagged.txt	some_DD people_NN 	are_VBR going_VVGK to_TO make_VVI 	problem_NN1 ._. 
32557_tagged.txt	of_IO us_PPIO2 early_RR or_CC late_JJ 	are_VBR going_VVGK to_TO live_VVI 	without_IW 
32563_tagged.txt	necessarily_RR tell_VV0 us_PPIO2 where_RRQ people_NN 	are_VBR going_VVGK to_TO go_VVI ._. 	Some_DD 
32831_tagged.txt	save_VVI the_AT money_NN1 that_CST you_PPY 	are_VBR going_VVGK to_TO pay_VVI 	for_IF 
32871_tagged.txt	just_RR think_VVI parochially_RR anymore_RR ._. You_PPY 	are_VBR going_VVGK to_TO think_VVI 	open_JJ 
33393_tagged.txt	vacation_NN1 I_PPIS1 think_VV0 these_DD2 benefits_NN2 	are_VBR going_VVGK to_TO happen_VVI 	they_PPHS2 
35016_tagged.txt	choices_NN2 for_IF which_DDQ school_NN1 they_PPHS2 	are_VBR going_VVGK to_TO send_VVI 	their_APPGE 
35030_tagged.txt	a_AT1 child_NN1 ._. Furthermore_RR if_CS you_PPY 	are_VBR going_VVGK to_TO make_VVI 	an_AT1 
35031_tagged.txt	be_VBI on_II the_AT rise_NN1 ._. People_NN 	are_VBR going_VVGK to_TO borrow_VVI 	money_NN1 
35031_tagged.txt	more_RGR diverse_JJ businesses_NN2 ._. Furthermore_RR foreigners_NN2 	are_VBR going_VVGK to_TO increase_VVI 	because_II21 
36578_tagged.txt	You_PPY 	are_VBR going_VVGK to_TO learn_VVI 	how_RRQ 
36604_tagged.txt	on_II the_AT area_NN1 that_CST you_PPY 	are_VBR going_VVGK to_TO live_VVI 	in_RP@ ._. 
36605_tagged.txt	really_RR friendly_JJ so_CS@ you_PPY always_RR 	are_VBR going_VVGK to_TO feel_VVI 	like_II 
36605_tagged.txt	if_CS you_PPY come_VV0 here_RL you_PPY 	are_VBR going_VVGK to_TO love_VVI 	this_DD1 
1475_tagged.txt	it_PPH1 depend_VV0 which_DDQ plan_VV0 you_PPY '	re_VBR going_VVGK to_TO choose_VVI 	with_IW 
1893_tagged.txt	to_II you_PPY ._. Even_CS21 though_CS22 they_PPHS2 '	re_VBR going_VVGK to_TO get_VVI 	closer_RRR 
2120_tagged.txt	morals_NN2 ._. By_II the_AT time_NNT1 they_PPHS2 '	re_VBR going_VVGK to_TO get_VVI 	closer_RRR 
5066_tagged.txt	who_PNQS meet_VV0 here_RL said_VVD they_PPHS2 '	re_VBR going_VVGK to_TO get_VVI 	a_AT1 
5555_tagged.txt	who_PNQS meet_VV0 here_RL said_VVD they_PPHS2 '	re_VBR going_VVGK to_TO get_VVI 	a_AT1 
7958_tagged.txt	the_AT herb_NN1 tea_NN1 which_DDQ we_PPIS2 '	re_VBR going_VVGK to_TO drink_VVI 	after_II 
7963_tagged.txt	the_AT Monopoly_NN1 game_NN1 which_DDQ we_PPIS2 '	re_VBR going_VVGK to_TO play_VVI ._. 	
15078_tagged.txt	I_PPIS1 decided_VVD we_PPIS2 '	re_VBR going_VVGK to_TO picnic_VVI 	on_II 
15247_tagged.txt	We_PPIS2 '	re_VBR going_VVGK to_TO commit_VVI 	to_II 
15747_tagged.txt	speak_VVI English_NN1 ._. Even_CS21 if_CS22 you_PPY '	re_VBR going_VVGK to_TO study_VVI 	English_JJ 
16914_tagged.txt	the_AT penalty_NN1 You_PPY realize_VV0 you_PPY '	re_VBR going_VVGK to_TO miss_VVI 	them_PPHO2 
17944_tagged.txt	my_APPGE favored_JJ@ friend_NN1 and_CC we_PPIS2 '	re_VBR going_VVGK to_TO eat_VVI 	dinner_NN1 
23978_tagged.txt	memorized_JJ@ phrase_NN1 for_IF what_DDQ you_PPY '	re_VBR going_VVGK to_TO order_VVI 	simply_RR 
24223_tagged.txt	the_AT same_DA place_NN1 where_RRQ you_PPY '	re_VBR going_VVGK to_TO live_VVI ._. 	In_II 
28036_tagged.txt	and_CC whether_CSW31 or_CSW32 not_CSW33 they_PPHS2 '	re_VBR going_VVGK to_TO write_VVI 	something_PN1 
28114_tagged.txt	and_CC whether_CSW31 or_CSW32 not_CSW33 they_PPHS2 '	re_VBR going_VVGK to_TO write_VVI 	something_PN1 
33984_tagged.txt	show_NN1 lost_VVN on_II ocean_NN1 ._. We_PPIS2 '	re_VBR going_VVGK to_TO go_VVI 	to_II 
116_tagged.txt	the_AT next_MD things_NN2 that_CST he_PPHS1 	was_VBDZ going_VVGK to_TO tell_VVI 	me_PPIO1 ._. 
569_tagged.txt	high_JJ school_NN1 grad_NN1 so_CS@ he_PPHS1 	was_VBDZ going_VVGK to_TO go_VVI 	the_AT 
732_tagged.txt	term_NN1 ._. I_PPIS1 felt_VVD that_CST I_PPIS1 	was_VBDZ going_VVGK to_TO get_VVI 	very_RG 
2106_tagged.txt	I_PPIS1 thought_VVD that_CST if_CS I_PPIS1 	was_VBDZ going_VVGK to_TO stay_VVI 	in_II 
2106_tagged.txt	test_NN1 since_CS I_PPIS1 thought_VVD I_PPIS1 	was_VBDZ going_VVGK to_TO hang_VVI 	out_RP 
2796_tagged.txt	completely_RR afraid_JJ about_II what_DDQ I_PPIS1 	was_VBDZ going_VVGK to_TO see_VVI 	there_RL 
3065_tagged.txt	to_TO rain_VVI ._. For_REX21 instance_REX22 I_ZZ1% 	was_VBDZ going_VVGK to_TO go_VVI 	buck_NN 
3191_tagged.txt	had_VHD to_TO memorize_VVI what_DDQ I_PPIS1 	was_VBDZ going_VVGK to_TO teach_VVI ._. 	While_CS 
3322_tagged.txt	started_VVD to_TO rain_VVI ._. Moreover_RR I_PPIS1 	was_VBDZ going_VVGK to_TO go_VVI 	back_RP 
5022_tagged.txt	him_PPHO1 next_MD weekend_NNT1 ._. Yesterday_RT I_PPIS1 	was_VBDZ going_VVGK to_TO call_VVI 	him_PPHO1 
5604_tagged.txt	Also_RR I_PPIS1 thank_VV0 that_CST I_PPIS1 	was_VBDZ going_VVGK to_TO get_VVI 	a_AT1 
5717_tagged.txt	Also_RR I_PPIS1 thank_VV0 that_CST I_PPIS1 	was_VBDZ going_VVGK to_TO get_VVI 	a_AT1 
8304_tagged.txt	had_VHD known_VVN that_CST my_APPGE marriage_NN1 	was_VBDZ going_VVGK to_TO end_VVI 	I_PPIS1 
8712_tagged.txt	office_NN1 on_II time_NNT1 because_CS I_PPIS1 	was_VBDZ going_VVGK to_TO send_VVI 	my_APPGE 
